연번,호선,고유역번호(외부역코드),역명,연월,승하차인원수
3034,6,2620,월드컵경기장,2211,337425
3035,6,2621,마포구청,2211,798631
3036,6,2622,망원,2211,872639
3037,6,2623,합정(6),2211,801059
3038,6,2624,상수,2211,638706
3039,6,2625,광흥창,2211,512406
3040,6,2626,대흥,2211,554518
3041,6,2627,공덕(6),2211,1059316
3042,6,2628,효창공원앞,2211,422109
3043,6,2629,삼각지(6),2211,417653
3044,6,2630,녹사평,2211,289435
3045,6,2631,이태원,2211,604873
3046,6,2632,한강진,2211,552547
3047,6,2633,버티고개,2211,128676
3048,6,2634,약수(6),2211,208438
3049,6,2635,청구(6),2211,215546
3050,6,2636,신당(6),2211,485667
3051,6,2637,동묘앞(6),2211,504333
3052,6,2638,창신,2211,197353
3053,6,2639,보문,2211,438278
3054,6,2640,안암,2211,805850
3055,6,2641,고려대,2211,538426
3056,6,2642,월곡,2211,717828
3057,6,2643,상월곡,2211,378730
3058,6,2644,돌곶이,2211,556123
3059,6,2645,석계(6),2211,755100
3060,6,2646,태릉입구(6),2211,363745
3061,6,2647,화랑대,2211,652795
3062,6,2648,봉화산,2211,509749
3063,7,2711,장암,2211,105355
3064,7,2712,도봉산(7),2211,614135
3065,7,2713,수락산,2211,751901
3066,7,2714,마들,2211,735602
3067,7,2715,노원(7),2211,1177984
3068,7,2716,중계,2211,820707
3069,7,2717,하계,2211,1022274
3070,7,2718,공릉,2211,726930
3071,7,2719,태릉입구(7),2211,540686
3072,7,2720,먹골,2211,583596
3073,7,2721,중화,2211,621325
3074,7,2722,상봉(7),2211,967507
3075,7,2723,면목,2211,910207
3076,7,2724,사가정,2211,946173
3077,7,2725,용마산,2211,347712
3078,7,2726,중곡,2211,606675
3079,7,2727,군자(7),2211,790996
3080,7,2728,어린이대공원,2211,1021980
3081,7,2729,건대입구(7),2211,828731
3082,7,2730,뚝섬유원지,2211,474282
3083,7,2731,청담,2211,1179357
3084,7,2732,강남구청,2211,1001209
3085,7,2733,학동,2211,1352572
3086,7,2734,논현,2211,1047206
3087,7,2735,반포,2211,362118
3088,7,2736,고속터미널(7),2211,941667
3089,7,2737,내방,2211,838621
3090,7,2738,이수(7),2211,919116
3091,7,2739,남성,2211,645014
3092,7,2740,숭실대입구,2211,874712
3093,7,2741,상도,2211,718510
3094,7,2742,장승배기,2211,529040
3095,7,2743,신대방삼거리,2211,863313
3096,7,2744,보라매,2211,440837
3097,7,2745,신풍,2211,668366
3098,7,2746,대림(7),2211,506077
3099,7,2747,남구로,2211,883132
3100,7,2748,가산디지털단지(7),2211,2365985
3101,7,2749,철산,2211,1265810
3102,7,2750,광명사거리,2211,1239859
3103,7,2751,천왕,2211,657856
3104,7,2752,온수(7),2211,600594
3105,8,2811,암사,2211,1035009
3106,8,2812,천호(8),2211,931259
3107,8,2813,강동구청,2211,604890
3108,8,2814,몽촌토성,2211,381654
3109,8,2815,잠실(8),2211,978801
3110,8,2816,석촌(8),2211,484585
3111,8,2817,송파,2211,501793
3112,8,2818,가락시장(8),2211,473060
3113,8,2819,문정,2211,1174211
3114,8,2820,장지,2211,974879
3115,8,2821,복정(8),2211,517029
3116,8,2822,산성,2211,318158
3117,8,2823,남한산성입구,2211,812727
3118,8,2824,단대오거리,2211,617498
3119,8,2825,신흥,2211,291333
3120,8,2826,수진,2211,301323
3121,8,2827,모란(8),2211,256128
3122,8,2828,남위례,2211,366542
3123,9,4126,언주,2211,362168
3124,9,4127,선정릉,2211,329931
3125,9,4128,삼성중앙,2211,246271
3126,9,4129,봉은사,2211,646228
3127,9,4130,종합운동장(9),2211,157161
3128,9,4131,삼전,2211,253033
3129,9,4132,석촌고분,2211,231787
3130,9,4133,석촌(9),2211,317809
3131,9,4134,송파나루,2211,194499
3132,9,4135,한성백제,2211,105479
3133,9,4136,올림픽공원(9),2211,278491
3134,9,4137,둔촌오륜,2211,43000
3135,9,4138,중앙보훈병원,2211,378804
3136,1,150,서울역(1),2212,3061177
3137,1,151,시청(1),2212,1534579
3138,1,152,종각,2212,2223211
3139,1,153,종로3가(1),2212,1549846
3140,1,154,종로5가,2212,1437628
3141,1,155,동대문(1),2212,690829
3142,1,156,신설동(1),2212,796310
3143,1,157,제기동,2212,1005581
3144,1,158,청량리,2212,1181037
3145,1,159,동묘앞(1),2212,558781
3146,2,201,시청(2),2212,1421560
3147,2,202,을지로입구,2212,2895416
3148,2,203,을지로3가(2),2212,1412058
3149,2,204,을지로4가(2),2212,819366
3150,2,205,동대문역사문화공원(2),2212,946128
3151,2,206,신당(2),2212,872432
3152,2,207,상왕십리,2212,834408
3153,2,208,왕십리(2),2212,955003
3154,2,209,한양대,2212,630982
3155,2,210,뚝섬,2212,1357558
3156,2,211,성수,2212,2405718
3157,2,212,건대입구(2),2212,2331255
3158,2,213,구의,2212,1408323
3159,2,214,강변,2212,1902582
3160,2,215,잠실나루,2212,814396
3161,2,216,잠실(2),2212,5046738
3162,2,217,잠실새내,2212,1369791
3163,2,218,종합운동장(2),2212,609059
3164,2,219,삼성,2212,3388065
3165,2,220,선릉,2212,2958816
3166,2,221,역삼,2212,3006166
3167,2,222,강남,2212,4628444
3168,2,223,교대(2),2212,2042669
3169,2,224,서초,2212,1273534
3170,2,225,방배,2212,1022504
3171,2,226,사당(2),2212,2592369
3172,2,227,낙성대,2212,1611958
3173,2,228,서울대입구,2212,2761898
3174,2,229,봉천,2212,1363796
3175,2,230,신림,2212,3400953
3176,2,231,신대방,2212,1475154
3177,2,232,구로디지털단지,2212,3362721
3178,2,233,대림(2),2212,1433726
3179,2,234,신도림,2212,3001848
3180,2,235,문래,2212,1267999
3181,2,236,영등포구청(2),2212,1276228
3182,2,237,당산,2212,1152124
3183,2,238,합정(2),2212,2063712
3184,2,239,홍대입구,2212,4334709
3185,2,240,신촌,2212,2288994
3186,2,241,이대,2212,952978
3187,2,242,아현,2212,612383
3188,2,243,충정로(2),2212,596752
3189,2,244,용답,2212,183485
3190,2,245,신답,2212,105485
3191,2,246,신설동(2),2212,230555
3192,2,247,도림천,2212,80860
3193,2,248,양천구청,2212,418068
3194,2,249,신정네거리,2212,626641
3195,2,250,용두,2212,145292
3196,3,309,지축,2212,349535
3197,3,310,구파발,2212,1235799
3198,3,311,연신내(3),2212,2063995
3199,3,312,불광(3),2212,996502
3200,3,313,녹번,2212,867063
3201,3,314,홍제,2212,1029395
3202,3,315,무악재,2212,246151
3203,3,316,독립문,2212,430139
3204,3,317,경복궁,2212,1388247
3205,3,318,안국,2212,1541409
3206,3,319,종로3가(3),2212,654590
3207,3,320,을지로3가(3),2212,648147
3208,3,322,동대입구,2212,593471
3209,3,323,약수(3),2212,767821
3210,3,324,금호,2212,456551
3211,3,325,옥수,2212,542945
3212,3,326,압구정,2212,2047299
3213,3,327,신사,2212,1800963
3214,3,328,잠원,2212,281168
3215,3,329,고속터미널(3),2212,3009673
3216,3,330,교대(3),2212,697390
3217,3,331,남부터미널,2212,1776383
3218,3,332,양재,2212,2249084
3219,3,333,매봉,2212,696957
3220,3,334,도곡,2212,307058
3221,3,335,대치,2212,651403
3222,3,336,학여울,2212,143293
3223,3,337,대청,2212,582036
3224,3,338,일원,2212,599231
3225,3,339,수서,2212,1115134
3226,3,340,가락시장(3),2212,542712
3227,3,341,경찰병원,2212,430864
3228,3,342,오금(3),2212,347307
3229,4,409,당고개,2212,529330
3230,4,410,상계,2212,1086148
3231,4,411,노원(4),2212,1240228
3232,4,412,창동,2212,1544658
3233,4,413,쌍문,2212,1665357
3234,4,414,수유,2212,2052649
3235,4,415,미아,2212,874980
3236,4,416,미아사거리,2212,1616921
3237,4,417,길음,2212,1242807
3238,4,418,성신여대입구,2212,1249239
3239,4,419,한성대입구,2212,811910
3240,4,420,혜화,2212,2259934
3241,4,421,동대문(4),2212,1145666
3242,4,422,동대문역사문화공원(4),2212,997847
3243,4,423,충무로(4),2212,1625488
3244,4,424,명동,2212,1923772
3245,4,425,회현,2212,1629464
3246,4,426,서울역(4),2212,969970
3247,4,427,숙대입구,2212,837067
3248,4,428,삼각지(4),2212,402382
3249,4,429,신용산,2212,1110869
3250,4,430,이촌,2212,610303
3251,4,431,동작,2212,101228
3252,4,432,이수(총신대입구),2212,1175718
3253,4,433,사당(4),2212,1568073
3254,4,434,남태령,2212,76442
3255,5,2511,방화,2212,391354
3256,5,2512,개화산,2212,324139
3257,5,2513,김포공항(5),2212,480605
3258,5,2514,송정,2212,376690
3259,5,2515,마곡,2212,617280
3260,5,2516,발산,2212,1272355
3261,5,2517,우장산,2212,849564
3262,5,2518,화곡,2212,1636151
3263,5,2519,까치산(5),2212,1662481
3264,5,2520,신정,2212,729028
3265,5,2521,목동,2212,996995
3266,5,2522,오목교,2212,1338218
3267,5,2523,양평(5),2212,415778
3268,5,2524,영등포구청(5),2212,246140
3269,5,2525,영등포시장,2212,653505
3270,5,2526,신길(5),2212,263494
3271,5,2527,여의도(5),2212,1757886
3272,5,2528,여의나루,2212,774506
3273,5,2529,마포,2212,865888
3274,5,2530,공덕(5),2212,847744
3275,5,2531,애오개,2212,385252
3276,5,2532,충정로(5),2212,261324
3277,5,2533,서대문,2212,1116150
3278,5,2534,광화문,2212,2039806
3279,5,2535,종로3가(5),2212,905863
3280,5,2536,을지로4가(5),2212,371320
3281,5,2537,동대문역사문화공원(5),2212,193929
3282,5,2538,청구(5),2212,221018
3283,5,2539,신금호,2212,383541
3284,5,2540,행당,2212,456436
3285,5,2541,왕십리(5),2212,305649
3286,5,2542,마장,2212,351838
3287,5,2543,답십리,2212,938930
3288,5,2544,장한평,2212,1103916
3289,5,2545,군자(5),2212,732148
3290,5,2546,아차산,2212,856635
3291,5,2547,광나루,2212,787933
3292,5,2548,천호(5),2212,1138233
3293,5,2549,강동,2212,1071222
3294,5,2550,길동,2212,488487
3295,5,2551,굽은다리,2212,574006
3296,5,2552,명일,2212,524455
3297,5,2553,고덕,2212,573424
3298,5,2554,상일동,2212,831924
3299,5,2555,둔촌동,2212,517606
3300,5,2556,올림픽공원(5),2212,280419
3301,5,2557,방이,2212,434586
3302,5,2558,오금(5),2212,211658
3303,5,2559,개롱,2212,381125
3304,5,2560,거여,2212,580137
3305,5,2561,마천,2212,423782
3306,5,2562,강일,2212,291969
3307,5,2563,미사,2212,1002708
3308,5,2564,하남풍산,2212,255264
3309,5,2565,하남시청,2212,434020
3310,5,2566,하남검단산,2212,383512
3311,6,2611,응암,2212,1035650
3312,6,2612,역촌,2212,240695
3313,6,2613,불광(6),2212,262686
3314,6,2614,독바위,2212,165708
3315,6,2616,구산,2212,404599
3316,6,2617,새절,2212,723050
3317,6,2618,증산,2212,587259
3318,6,2619,디지털미디어시티(6),2212,862819
3319,6,2620,월드컵경기장,2212,275178
3320,6,2621,마포구청,2212,799760
3321,6,2622,망원,2212,904858
3322,6,2623,합정(6),2212,838087
3323,6,2624,상수,2212,663230
3324,6,2625,광흥창,2212,519140
3325,6,2626,대흥,2212,531995
3326,6,2627,공덕(6),2212,1061533
3327,6,2628,효창공원앞,2212,407248
3328,6,2629,삼각지(6),2212,420749
3329,6,2630,녹사평,2212,308234
3330,6,2631,이태원,2212,645650
3331,6,2632,한강진,2212,573661
3332,6,2633,버티고개,2212,128197
3333,6,2634,약수(6),2212,214699
3334,6,2635,청구(6),2212,218386
3335,6,2636,신당(6),2212,517194
3336,6,2637,동묘앞(6),2212,500339
3337,6,2638,창신,2212,192221
3338,6,2639,보문,2212,437632
3339,6,2640,안암,2212,710946
3340,6,2641,고려대,2212,506026
3341,6,2642,월곡,2212,690714
3342,6,2643,상월곡,2212,364118
3343,6,2644,돌곶이,2212,565024
3344,6,2645,석계(6),2212,751462
3345,6,2646,태릉입구(6),2212,356969
3346,6,2647,화랑대,2212,621044
3347,6,2648,봉화산,2212,512339
3348,7,2711,장암,2212,99634
3349,7,2712,도봉산(7),2212,566400
3350,7,2713,수락산,2212,755903
3351,7,2714,마들,2212,744730
3352,7,2715,노원(7),2212,1249917
3353,7,2716,중계,2212,808741
3354,7,2717,하계,2212,1034321
3355,7,2718,공릉,2212,707308
3356,7,2719,태릉입구(7),2212,525209
3357,7,2720,먹골,2212,601515
3358,7,2721,중화,2212,623354
3359,7,2722,상봉(7),2212,999283
3360,7,2723,면목,2212,888933
3361,7,2724,사가정,2212,950419
3362,7,2725,용마산,2212,340149
3363,7,2726,중곡,2212,618062
3364,7,2727,군자(7),2212,806727
3365,7,2728,어린이대공원,2212,901462
3366,7,2729,건대입구(7),2212,856869
3367,7,2730,뚝섬유원지,2212,437615
3368,7,2731,청담,2212,1159797
3369,7,2732,강남구청,2212,987290
3370,7,2733,학동,2212,1343530
3371,7,2734,논현,2212,1038111
3372,7,2735,반포,2212,361502
3373,7,2736,고속터미널(7),2212,947029
3374,7,2737,내방,2212,837082
3375,7,2738,이수(7),2212,953651
3376,7,2739,남성,2212,637360
3377,7,2740,숭실대입구,2212,779387
3378,7,2741,상도,2212,675686
3379,7,2742,장승배기,2212,530941
3380,7,2743,신대방삼거리,2212,856385
3381,7,2744,보라매,2212,434735
3382,7,2745,신풍,2212,671068
3383,7,2746,대림(7),2212,526045
3384,7,2747,남구로,2212,877732
3385,7,2748,가산디지털단지(7),2212,2343699
3386,7,2749,철산,2212,1287831
3387,7,2750,광명사거리,2212,1251434
3388,7,2751,천왕,2212,647662
3389,7,2752,온수(7),2212,568613
3390,8,2811,암사,2212,1044560
3391,8,2812,천호(8),2212,969909
3392,8,2813,강동구청,2212,626252
3393,8,2814,몽촌토성,2212,387600
3394,8,2815,잠실(8),2212,1152893
3395,8,2816,석촌(8),2212,508903
3396,8,2817,송파,2212,535630
3397,8,2818,가락시장(8),2212,507963
3398,8,2819,문정,2212,1181065
3399,8,2820,장지,2212,1025617
3400,8,2821,복정(8),2212,497234
3401,8,2822,산성,2212,308070
3402,8,2823,남한산성입구,2212,763295
3403,8,2824,단대오거리,2212,648473
3404,8,2825,신흥,2212,314355
3405,8,2826,수진,2212,312154
3406,8,2827,모란(8),2212,259766
3407,8,2828,남위례,2212,365921
3408,9,4126,언주,2212,373667
3409,9,4127,선정릉,2212,320395
3410,9,4128,삼성중앙,2212,252391
3411,9,4129,봉은사,2212,715674
3412,9,4130,종합운동장(9),2212,173308
3413,9,4131,삼전,2212,263099
3414,9,4132,석촌고분,2212,241773
3415,9,4133,석촌(9),2212,324957
3416,9,4134,송파나루,2212,217354
3417,9,4135,한성백제,2212,105457
3418,9,4136,올림픽공원(9),2212,315912
3419,9,4137,둔촌오륜,2212,44869
3420,9,4138,중앙보훈병원,2212,373547
