연번,호선,고유역번호(외부역코드),역명,연월,승하차인원수
1,1,150,서울역(1),2301,2744112
2,1,151,시청(1),2301,1301470
3,1,152,종각,2301,1994694
4,1,153,종로3가(1),2301,1393482
5,1,154,종로5가,2301,1284077
6,1,155,동대문(1),2301,619688
7,1,156,신설동(1),2301,716907
8,1,157,제기동,2301,997970
9,1,158,청량리,2301,1107272
10,1,159,동묘앞(1),2301,511179
11,2,201,시청(2),2301,1244235
12,2,202,을지로입구,2301,2418404
13,2,203,을지로3가(2),2301,1248107
14,2,204,을지로4가(2),2301,704208
15,2,205,동대문역사문화공원(2),2301,793933
16,2,206,신당(2),2301,781872
17,2,207,상왕십리,2301,748469
18,2,208,왕십리(2),2301,812699
19,2,209,한양대,2301,411544
20,2,210,뚝섬,2301,1217612
21,2,211,성수,2301,2160822
22,2,212,건대입구(2),2301,2121801
23,2,213,구의,2301,1278469
24,2,214,강변,2301,1742524
25,2,215,잠실나루,2301,744733
26,2,216,잠실(2),2301,4239427
27,2,217,잠실새내,2301,1212897
28,2,218,종합운동장(2),2301,426837
29,2,219,삼성,2301,2819331
30,2,220,선릉,2301,2686553
31,2,221,역삼,2301,2822986
32,2,222,강남,2301,4378093
33,2,223,교대(2),2301,1815479
34,2,224,서초,2301,1126546
35,2,225,방배,2301,850231
36,2,226,사당(2),2301,2250686
37,2,227,낙성대,2301,1461852
38,2,228,서울대입구,2301,2508196
39,2,229,봉천,2301,1256148
40,2,230,신림,2301,3089789
41,2,231,신대방,2301,1367260
42,2,232,구로디지털단지,2301,3108286
43,2,233,대림(2),2301,1341365
44,2,234,신도림,2301,2681880
45,2,235,문래,2301,1146146
46,2,236,영등포구청(2),2301,1155466
47,2,237,당산,2301,1019334
48,2,238,합정(2),2301,1866842
49,2,239,홍대입구,2301,3879342
50,2,240,신촌,2301,1991673
51,2,241,이대,2301,768544
52,2,242,아현,2301,545605
53,2,243,충정로(2),2301,533262
54,2,244,용답,2301,158314
55,2,245,신답,2301,96216
56,2,246,신설동(2),2301,204294
57,2,247,도림천,2301,72682
58,2,248,양천구청,2301,376280
59,2,249,신정네거리,2301,566106
60,2,250,용두,2301,134197
61,3,309,지축,2301,318883
62,3,310,구파발,2301,1105120
63,3,311,연신내(3),2301,1853123
64,3,312,불광(3),2301,898560
65,3,313,녹번,2301,783351
66,3,314,홍제,2301,919213
67,3,315,무악재,2301,228594
68,3,316,독립문,2301,382104
69,3,317,경복궁,2301,1160291
70,3,318,안국,2301,1299945
71,3,319,종로3가(3),2301,576176
72,3,320,을지로3가(3),2301,580849
73,3,322,동대입구,2301,472740
74,3,323,약수(3),2301,682187
75,3,324,금호,2301,418563
76,3,325,옥수,2301,492197
77,3,326,압구정,2301,1827251
78,3,327,신사,2301,1623659
79,3,328,잠원,2301,246149
80,3,329,고속터미널(3),2301,2709881
81,3,330,교대(3),2301,614818
82,3,331,남부터미널,2301,1663148
83,3,332,양재,2301,2006143
84,3,333,매봉,2301,624479
85,3,334,도곡,2301,263062
86,3,335,대치,2301,666658
87,3,336,학여울,2301,113899
88,3,337,대청,2301,515709
89,3,338,일원,2301,539121
90,3,339,수서,2301,1012018
91,3,340,가락시장(3),2301,487356
92,3,341,경찰병원,2301,393041
93,3,342,오금(3),2301,317031
94,4,409,당고개,2301,476754
95,4,410,상계,2301,982582
96,4,411,노원(4),2301,1110471
97,4,412,창동,2301,1404126
98,4,413,쌍문,2301,1508852
99,4,414,수유,2301,1855227
100,4,415,미아,2301,777627
101,4,416,미아사거리,2301,1442505
102,4,417,길음,2301,1085054
103,4,418,성신여대입구,2301,1073630
104,4,419,한성대입구,2301,680470
105,4,420,혜화,2301,1912350
106,4,421,동대문(4),2301,969058
107,4,422,동대문역사문화공원(4),2301,875175
108,4,423,충무로(4),2301,1355816
109,4,424,명동,2301,1424616
110,4,425,회현,2301,1279907
111,4,426,서울역(4),2301,858718
112,4,427,숙대입구,2301,698552
113,4,428,삼각지(4),2301,343051
114,4,429,신용산,2301,1021446
115,4,430,이촌,2301,549515
116,4,431,동작,2301,97521
117,4,432,이수(총신대입구),2301,1067254
118,4,433,사당(4),2301,1357897
119,4,434,남태령,2301,67818
120,5,2511,방화,2301,356845
121,5,2512,개화산,2301,298364
122,5,2513,김포공항(5),2301,444091
123,5,2514,송정,2301,340926
124,5,2515,마곡,2301,562682
125,5,2516,발산,2301,1143504
126,5,2517,우장산,2301,756913
127,5,2518,화곡,2301,1484247
128,5,2519,까치산(5),2301,1525522
129,5,2520,신정,2301,660655
130,5,2521,목동,2301,906237
131,5,2522,오목교,2301,1195550
132,5,2523,양평(5),2301,382626
133,5,2524,영등포구청(5),2301,227050
134,5,2525,영등포시장,2301,588351
135,5,2526,신길(5),2301,235608
136,5,2527,여의도(5),2301,1520454
137,5,2528,여의나루,2301,578474
138,5,2529,마포,2301,757019
139,5,2530,공덕(5),2301,749411
140,5,2531,애오개,2301,349662
141,5,2532,충정로(5),2301,232651
142,5,2533,서대문,2301,969536
143,5,2534,광화문,2301,1699444
144,5,2535,종로3가(5),2301,777331
145,5,2536,을지로4가(5),2301,329298
146,5,2537,동대문역사문화공원(5),2301,176831
147,5,2538,청구(5),2301,197332
148,5,2539,신금호,2301,339455
149,5,2540,행당,2301,409537
150,5,2541,왕십리(5),2301,268167
151,5,2542,마장,2301,310222
152,5,2543,답십리,2301,851383
153,5,2544,장한평,2301,988937
154,5,2545,군자(5),2301,652659
155,5,2546,아차산,2301,773671
156,5,2547,광나루,2301,697332
157,5,2548,천호(5),2301,1026089
158,5,2549,강동,2301,970185
159,5,2550,길동,2301,445367
160,5,2551,굽은다리,2301,513634
161,5,2552,명일,2301,475584
162,5,2553,고덕,2301,506970
163,5,2554,상일동,2301,751203
164,5,2555,둔촌동,2301,461567
165,5,2556,올림픽공원(5),2301,224600
166,5,2557,방이,2301,396927
167,5,2558,오금(5),2301,182124
168,5,2559,개롱,2301,338403
169,5,2560,거여,2301,518027
170,5,2561,마천,2301,385426
171,5,2562,강일,2301,265923
172,5,2563,미사,2301,932226
173,5,2564,하남풍산,2301,234418
174,5,2565,하남시청,2301,400875
175,5,2566,하남검단산,2301,347335
176,6,2611,응암,2301,943280
177,6,2612,역촌,2301,217702
178,6,2613,불광(6),2301,238608
179,6,2614,독바위,2301,150709
180,6,2616,구산,2301,362584
181,6,2617,새절,2301,646623
182,6,2618,증산,2301,530907
183,6,2619,디지털미디어시티(6),2301,788841
184,6,2620,월드컵경기장,2301,241674
185,6,2621,마포구청,2301,720399
186,6,2622,망원,2301,836391
187,6,2623,합정(6),2301,750484
188,6,2624,상수,2301,569084
189,6,2625,광흥창,2301,468303
190,6,2626,대흥,2301,443565
191,6,2627,공덕(6),2301,952760
192,6,2628,효창공원앞,2301,354070
193,6,2629,삼각지(6),2301,354004
194,6,2630,녹사평,2301,256537
195,6,2631,이태원,2301,572674
196,6,2632,한강진,2301,530729
197,6,2633,버티고개,2301,114632
198,6,2634,약수(6),2301,191746
199,6,2635,청구(6),2301,196201
200,6,2636,신당(6),2301,433922
201,6,2637,동묘앞(6),2301,440158
202,6,2638,창신,2301,166342
203,6,2639,보문,2301,388155
204,6,2640,안암,2301,549577
205,6,2641,고려대,2301,419176
206,6,2642,월곡,2301,601466
207,6,2643,상월곡,2301,315300
208,6,2644,돌곶이,2301,502012
209,6,2645,석계(6),2301,658907
210,6,2646,태릉입구(6),2301,312644
211,6,2647,화랑대,2301,527074
212,6,2648,봉화산,2301,462850
213,7,2711,장암,2301,87616
214,7,2712,도봉산(7),2301,500231
215,7,2713,수락산,2301,671942
216,7,2714,마들,2301,680259
217,7,2715,노원(7),2301,1128121
218,7,2716,중계,2301,719369
219,7,2717,하계,2301,917544
220,7,2718,공릉,2301,619820
221,7,2719,태릉입구(7),2301,452096
222,7,2720,먹골,2301,546358
223,7,2721,중화,2301,564817
224,7,2722,상봉(7),2301,907442
225,7,2723,면목,2301,788682
226,7,2724,사가정,2301,863014
227,7,2725,용마산,2301,311873
228,7,2726,중곡,2301,554390
229,7,2727,군자(7),2301,734762
230,7,2728,어린이대공원,2301,690120
231,7,2729,건대입구(7),2301,742486
232,7,2730,뚝섬유원지,2301,432755
233,7,2731,청담,2301,1051465
234,7,2732,강남구청,2301,898714
235,7,2733,학동,2301,1249114
236,7,2734,논현,2301,971753
237,7,2735,반포,2301,316792
238,7,2736,고속터미널(7),2301,899605
239,7,2737,내방,2301,765413
240,7,2738,이수(7),2301,852233
241,7,2739,남성,2301,577454
242,7,2740,숭실대입구,2301,634191
243,7,2741,상도,2301,579026
244,7,2742,장승배기,2301,484076
245,7,2743,신대방삼거리,2301,785154
246,7,2744,보라매,2301,384051
247,7,2745,신풍,2301,605606
248,7,2746,대림(7),2301,510102
249,7,2747,남구로,2301,833696
250,7,2748,가산디지털단지(7),2301,2181943
251,7,2749,철산,2301,1155379
252,7,2750,광명사거리,2301,1161606
253,7,2751,천왕,2301,589697
254,7,2752,온수(7),2301,487502
255,8,2811,암사,2301,957805
256,8,2812,천호(8),2301,873059
257,8,2813,강동구청,2301,566639
258,8,2814,몽촌토성,2301,349411
259,8,2815,잠실(8),2301,985246
260,8,2816,석촌(8),2301,459386
261,8,2817,송파,2301,476882
262,8,2818,가락시장(8),2301,453398
263,8,2819,문정,2301,1090701
264,8,2820,장지,2301,905175
265,8,2821,복정(8),2301,439669
266,8,2822,산성,2301,277555
267,8,2823,남한산성입구,2301,665968
268,8,2824,단대오거리,2301,618682
269,8,2825,신흥,2301,288915
270,8,2826,수진,2301,281841
271,8,2827,모란(8),2301,241622
272,8,2828,남위례,2301,330177
273,9,4126,언주,2301,337180
274,9,4127,선정릉,2301,296978
275,9,4128,삼성중앙,2301,232285
276,9,4129,봉은사,2301,595576
277,9,4130,종합운동장(9),2301,144859
278,9,4131,삼전,2301,246614
279,9,4132,석촌고분,2301,221537
280,9,4133,석촌(9),2301,293218
281,9,4134,송파나루,2301,195886
282,9,4135,한성백제,2301,95795
283,9,4136,올림픽공원(9),2301,246244
284,9,4137,둔촌오륜,2301,34176
285,9,4138,중앙보훈병원,2301,345407
286,1,150,서울역(1),2302,2827185
287,1,151,시청(1),2302,1361146
288,1,152,종각,2302,2084798
289,1,153,종로3가(1),2302,1467118
290,1,154,종로5가,2302,1352472
291,1,155,동대문(1),2302,627891
292,1,156,신설동(1),2302,740336
293,1,157,제기동,2302,974658
294,1,158,청량리,2302,1093497
295,1,159,동묘앞(1),2302,553265
296,2,201,시청(2),2302,1290679
297,2,202,을지로입구,2302,2449832
298,2,203,을지로3가(2),2302,1261950
299,2,204,을지로4가(2),2302,737733
300,2,205,동대문역사문화공원(2),2302,785176
301,2,206,신당(2),2302,805791
302,2,207,상왕십리,2302,754231
303,2,208,왕십리(2),2302,826454
304,2,209,한양대,2302,410756
305,2,210,뚝섬,2302,1270776
306,2,211,성수,2302,2269489
307,2,212,건대입구(2),2302,2141790
308,2,213,구의,2302,1293470
309,2,214,강변,2302,1755303
310,2,215,잠실나루,2302,767191
311,2,216,잠실(2),2302,4384299
312,2,217,잠실새내,2302,1231916
313,2,218,종합운동장(2),2302,458294
314,2,219,삼성,2302,2957737
315,2,220,선릉,2302,2759453
316,2,221,역삼,2302,2867692
317,2,222,강남,2302,4478821
318,2,223,교대(2),2302,1880740
319,2,224,서초,2302,1176442
320,2,225,방배,2302,868614
321,2,226,사당(2),2302,2357896
322,2,227,낙성대,2302,1475942
323,2,228,서울대입구,2302,2541848
324,2,229,봉천,2302,1268375
325,2,230,신림,2302,3078642
326,2,231,신대방,2302,1372977
327,2,232,구로디지털단지,2302,3144399
328,2,233,대림(2),2302,1352924
329,2,234,신도림,2302,2769879
330,2,235,문래,2302,1199068
331,2,236,영등포구청(2),2302,1188077
332,2,237,당산,2302,1076859
333,2,238,합정(2),2302,1954866
334,2,239,홍대입구,2302,3957447
335,2,240,신촌,2302,2053645
336,2,241,이대,2302,808325
337,2,242,아현,2302,553158
338,2,243,충정로(2),2302,554690
339,2,244,용답,2302,157791
340,2,245,신답,2302,98077
341,2,246,신설동(2),2302,212719
342,2,247,도림천,2302,72778
343,2,248,양천구청,2302,388902
344,2,249,신정네거리,2302,573434
345,2,250,용두,2302,132002
346,3,309,지축,2302,333297
347,3,310,구파발,2302,1131553
348,3,311,연신내(3),2302,1868106
349,3,312,불광(3),2302,926239
350,3,313,녹번,2302,793419
351,3,314,홍제,2302,936142
352,3,315,무악재,2302,233216
353,3,316,독립문,2302,408620
354,3,317,경복궁,2302,1234784
355,3,318,안국,2302,1408690
356,3,319,종로3가(3),2302,594372
357,3,320,을지로3가(3),2302,603646
358,3,322,동대입구,2302,490129
359,3,323,약수(3),2302,694119
360,3,324,금호,2302,421412
361,3,325,옥수,2302,502438
362,3,326,압구정,2302,1839987
363,3,327,신사,2302,1675373
364,3,328,잠원,2302,258337
365,3,329,고속터미널(3),2302,2688754
366,3,330,교대(3),2302,648487
367,3,331,남부터미널,2302,1709806
368,3,332,양재,2302,2067951
369,3,333,매봉,2302,634102
370,3,334,도곡,2302,283810
371,3,335,대치,2302,666559
372,3,336,학여울,2302,142272
373,3,337,대청,2302,528833
374,3,338,일원,2302,553284
375,3,339,수서,2302,1026800
376,3,340,가락시장(3),2302,490266
377,3,341,경찰병원,2302,396809
378,3,342,오금(3),2302,322797
379,4,409,당고개,2302,482969
380,4,410,상계,2302,993926
381,4,411,노원(4),2302,1121860
382,4,412,창동,2302,1411295
383,4,413,쌍문,2302,1510958
384,4,414,수유,2302,1858033
385,4,415,미아,2302,788937
386,4,416,미아사거리,2302,1459470
387,4,417,길음,2302,1107513
388,4,418,성신여대입구,2302,1076685
389,4,419,한성대입구,2302,692631
390,4,420,혜화,2302,2022175
391,4,421,동대문(4),2302,1058670
392,4,422,동대문역사문화공원(4),2302,874548
393,4,423,충무로(4),2302,1420662
394,4,424,명동,2302,1483928
395,4,425,회현,2302,1396573
396,4,426,서울역(4),2302,892596
397,4,427,숙대입구,2302,728504
398,4,428,삼각지(4),2302,358174
399,4,429,신용산,2302,1036975
400,4,430,이촌,2302,589031
401,4,431,동작,2302,104436
402,4,432,이수(총신대입구),2302,1081261
403,4,433,사당(4),2302,1406097
404,4,434,남태령,2302,67586
405,5,2511,방화,2302,358642
406,5,2512,개화산,2302,305451
407,5,2513,김포공항(5),2302,430397
408,5,2514,송정,2302,342713
409,5,2515,마곡,2302,577466
410,5,2516,발산,2302,1175382
411,5,2517,우장산,2302,765439
412,5,2518,화곡,2302,1503667
413,5,2519,까치산(5),2302,1526204
414,5,2520,신정,2302,659044
415,5,2521,목동,2302,918533
416,5,2522,오목교,2302,1219600
417,5,2523,양평(5),2302,392696
418,5,2524,영등포구청(5),2302,236547
419,5,2525,영등포시장,2302,603950
420,5,2526,신길(5),2302,238351
421,5,2527,여의도(5),2302,1530384
422,5,2528,여의나루,2302,668861
423,5,2529,마포,2302,777224
424,5,2530,공덕(5),2302,780845
425,5,2531,애오개,2302,355318
426,5,2532,충정로(5),2302,237612
427,5,2533,서대문,2302,997638
428,5,2534,광화문,2302,1720050
429,5,2535,종로3가(5),2302,807088
430,5,2536,을지로4가(5),2302,344608
431,5,2537,동대문역사문화공원(5),2302,179433
432,5,2538,청구(5),2302,203213
433,5,2539,신금호,2302,343128
434,5,2540,행당,2302,410227
435,5,2541,왕십리(5),2302,272749
436,5,2542,마장,2302,302816
437,5,2543,답십리,2302,860497
438,5,2544,장한평,2302,1019040
439,5,2545,군자(5),2302,669326
440,5,2546,아차산,2302,797629
441,5,2547,광나루,2302,729170
442,5,2548,천호(5),2302,1054470
443,5,2549,강동,2302,979384
444,5,2550,길동,2302,448056
445,5,2551,굽은다리,2302,509991
446,5,2552,명일,2302,488785
447,5,2553,고덕,2302,525935
448,5,2554,상일동,2302,764635
449,5,2555,둔촌동,2302,475579
450,5,2556,올림픽공원(5),2302,226806
451,5,2557,방이,2302,401843
452,5,2558,오금(5),2302,188116
453,5,2559,개롱,2302,352894
454,5,2560,거여,2302,527624
455,5,2561,마천,2302,396463
456,5,2562,강일,2302,276964
457,5,2563,미사,2302,951169
458,5,2564,하남풍산,2302,237004
459,5,2565,하남시청,2302,413332
460,5,2566,하남검단산,2302,353197
461,6,2611,응암,2302,950418
462,6,2612,역촌,2302,218259
463,6,2613,불광(6),2302,244527
464,6,2614,독바위,2302,152302
465,6,2616,구산,2302,370388
466,6,2617,새절,2302,654518
467,6,2618,증산,2302,536933
468,6,2619,디지털미디어시티(6),2302,805706
469,6,2620,월드컵경기장,2302,271574
470,6,2621,마포구청,2302,732558
471,6,2622,망원,2302,849902
472,6,2623,합정(6),2302,776518
473,6,2624,상수,2302,571286
474,6,2625,광흥창,2302,482465
475,6,2626,대흥,2302,460577
476,6,2627,공덕(6),2302,988372
477,6,2628,효창공원앞,2302,364809
478,6,2629,삼각지(6),2302,373631
479,6,2630,녹사평,2302,269766
480,6,2631,이태원,2302,596209
481,6,2632,한강진,2302,608846
482,6,2633,버티고개,2302,116578
483,6,2634,약수(6),2302,197554
484,6,2635,청구(6),2302,202387
485,6,2636,신당(6),2302,448601
486,6,2637,동묘앞(6),2302,470120
487,6,2638,창신,2302,163495
488,6,2639,보문,2302,395790
489,6,2640,안암,2302,590225
490,6,2641,고려대,2302,436092
491,6,2642,월곡,2302,611071
492,6,2643,상월곡,2302,320739
493,6,2644,돌곶이,2302,500528
494,6,2645,석계(6),2302,663786
495,6,2646,태릉입구(6),2302,315407
496,6,2647,화랑대,2302,540446
497,6,2648,봉화산,2302,468231
498,7,2711,장암,2302,96679
499,7,2712,도봉산(7),2302,514721
500,7,2713,수락산,2302,690632
501,7,2714,마들,2302,685283
502,7,2715,노원(7),2302,1141888
503,7,2716,중계,2302,734912
504,7,2717,하계,2302,927338
505,7,2718,공릉,2302,650821
506,7,2719,태릉입구(7),2302,471370
507,7,2720,먹골,2302,550993
508,7,2721,중화,2302,572480
509,7,2722,상봉(7),2302,919096
510,7,2723,면목,2302,798502
511,7,2724,사가정,2302,873409
512,7,2725,용마산,2302,314626
513,7,2726,중곡,2302,563702
514,7,2727,군자(7),2302,741558
515,7,2728,어린이대공원,2302,711362
516,7,2729,건대입구(7),2302,741652
517,7,2730,뚝섬유원지,2302,453196
518,7,2731,청담,2302,1090803
519,7,2732,강남구청,2302,931245
520,7,2733,학동,2302,1283672
521,7,2734,논현,2302,988671
522,7,2735,반포,2302,326423
523,7,2736,고속터미널(7),2302,886850
524,7,2737,내방,2302,776361
525,7,2738,이수(7),2302,862777
526,7,2739,남성,2302,584568
527,7,2740,숭실대입구,2302,646418
528,7,2741,상도,2302,589059
529,7,2742,장승배기,2302,489286
530,7,2743,신대방삼거리,2302,790954
531,7,2744,보라매,2302,391264
532,7,2745,신풍,2302,611888
533,7,2746,대림(7),2302,479433
534,7,2747,남구로,2302,820460
535,7,2748,가산디지털단지(7),2302,2209486
536,7,2749,철산,2302,1165426
537,7,2750,광명사거리,2302,1151645
538,7,2751,천왕,2302,593030
539,7,2752,온수(7),2302,490029
540,8,2811,암사,2302,961634
541,8,2812,천호(8),2302,883497
542,8,2813,강동구청,2302,570881
543,8,2814,몽촌토성,2302,357264
544,8,2815,잠실(8),2302,970815
545,8,2816,석촌(8),2302,465634
546,8,2817,송파,2302,476049
547,8,2818,가락시장(8),2302,445847
548,8,2819,문정,2302,1127012
549,8,2820,장지,2302,910189
550,8,2821,복정(8),2302,452767
551,8,2822,산성,2302,284996
552,8,2823,남한산성입구,2302,678925
553,8,2824,단대오거리,2302,642461
554,8,2825,신흥,2302,293170
555,8,2826,수진,2302,282528
556,8,2827,모란(8),2302,247737
557,8,2828,남위례,2302,349595
558,9,4126,언주,2302,347001
559,9,4127,선정릉,2302,308276
560,9,4128,삼성중앙,2302,235875
561,9,4129,봉은사,2302,641771
562,9,4130,종합운동장(9),2302,150893
563,9,4131,삼전,2302,249129
564,9,4132,석촌고분,2302,226072
565,9,4133,석촌(9),2302,302980
566,9,4134,송파나루,2302,196614
567,9,4135,한성백제,2302,96701
568,9,4136,올림픽공원(9),2302,245624
569,9,4137,둔촌오륜,2302,36045
570,9,4138,중앙보훈병원,2302,357304
571,1,150,서울역(1),2303,3093973
572,1,151,시청(1),2303,1567670
573,1,152,종각,2303,2276610
574,1,153,종로3가(1),2303,1646375
575,1,154,종로5가,2303,1554321
576,1,155,동대문(1),2303,731842
577,1,156,신설동(1),2303,850933
578,1,157,제기동,2303,1110730
579,1,158,청량리,2303,1280250
580,1,159,동묘앞(1),2303,662901
581,2,201,시청(2),2303,1435386
